transaction_id,customer_id,date,product_id,category,price,quantity,promo_applied,total_amount,year,month,day_of_week,quarter,season
T2101,C805,2023-07-14,P21,Home,950.42,5,True,4752.099999999999,2023,7,4,3,3
T2102,C61,2023-12-04,P23,Sports,928.08,1,False,928.08,2023,12,0,4,1
T2103,C997,2023-04-07,P94,Electronics,657.78,5,False,3288.8999999999996,2023,4,4,2,2
T2104,C939,2022-01-12,P89,Electronics,661.14,2,True,1322.28,2022,1,2,1,1
T2105,C380,2022-06-05,P95,Beauty,254.47,5,True,1272.35,2022,6,6,2,3
T2106,C710,2023-11-15,P27,Beauty,830.34,1,True,830.34,2023,11,2,4,4
T2107,C807,2023-04-22,P98,Beauty,636.28,5,True,3181.3999999999996,2023,4,5,2,2
T2108,C440,2023-02-05,P72,Beauty,827.99,5,False,4139.95,2023,2,6,1,1
T2109,C319,2022-06-26,P19,Electronics,661.27,5,True,3306.35,2022,6,6,2,3
T2110,C302,2022-12-07,P41,Beauty,306.33,5,False,1531.6499999999999,2022,12,2,4,1
T2111,C344,2022-02-26,P26,Electronics,197.59,1,False,197.59,2022,2,5,1,1
T2112,C11,2023-03-24,P28,Sports,86.2,3,True,258.6,2023,3,4,1,2
T2113,C62,2022-07-22,P64,Sports,590.13,5,False,2950.65,2022,7,4,3,3
T2114,C845,2023-11-28,P68,Home,291.21,3,False,873.6299999999999,2023,11,1,4,4
T2115,C226,2023-09-25,P95,Beauty,634.2,1,True,634.2,2023,9,0,3,4
T2116,C153,2022-07-21,P80,Sports,68.07,4,False,272.28,2022,7,3,3,3
T2117,C711,2022-11-26,P51,Sports,381.91,3,True,1145.73,2022,11,5,4,4
T2118,C564,2022-12-29,P74,Clothing,267.95,1,True,267.95,2022,12,3,4,1
T2119,C772,2023-03-30,P48,Clothing,376.63,4,True,1506.52,2023,3,3,1,2
T2120,C571,2022-12-22,P10,Electronics,63.74,5,False,318.7,2022,12,3,4,1
T2121,C584,2022-08-04,P73,Home,726.94,1,False,726.94,2022,8,3,3,3
T2122,C660,2023-07-09,P39,Clothing,125.53,2,False,251.06,2023,7,6,3,3
T2123,C861,2022-01-23,P100,Home,24.26,4,False,97.04,2022,1,6,1,1
T2124,C575,2022-06-04,P100,Sports,946.83,2,True,1893.66,2022,6,5,2,3
T2125,C310,2022-07-05,P19,Electronics,200.95,5,False,1004.75,2022,7,1,3,3
T2126,C885,2022-09-06,P64,Home,829.78,5,False,4148.9,2022,9,1,3,4
T2127,C243,2022-05-14,P19,Clothing,964.83,3,False,2894.4900000000002,2022,5,5,2,2
T2128,C493,2022-11-17,P76,Sports,538.78,5,False,2693.8999999999996,2022,11,3,4,4
T2129,C366,2023-01-25,P62,Beauty,530.86,3,False,1592.58,2023,1,2,1,1
T2130,C330,2023-03-10,P13,Sports,373.74,4,False,1494.96,2023,3,4,1,2
T2131,C107,2022-01-22,P25,Clothing,431.34,2,False,862.68,2022,1,5,1,1
T2132,C226,2023-08-23,P100,Clothing,487.25,4,True,1949.0,2023,8,2,3,3
T2133,C825,2023-10-27,P89,Beauty,160.57,2,True,321.14,2023,10,4,4,4
T2134,C218,2022-05-05,P92,Sports,371.09,1,True,371.09,2022,5,3,2,2
T2135,C937,2022-03-20,P42,Home,817.95,4,True,3271.8,2022,3,6,1,2
T2136,C753,2022-02-20,P39,Home,190.57,1,False,190.57,2022,2,6,1,1
T2137,C506,2023-12-29,P30,Sports,732.55,2,True,1465.1,2023,12,4,4,1
T2138,C259,2022-06-25,P5,Home,655.07,3,False,1965.21,2022,6,5,2,3
T2139,C888,2022-09-10,P81,Sports,66.72,4,False,266.88,2022,9,5,3,4
T2140,C774,2022-09-03,P18,Sports,32.2,4,False,128.8,2022,9,5,3,4
T2141,C517,2022-04-16,P21,Clothing,359.0,3,True,1077.0,2022,4,5,2,2
T2142,C773,2022-07-12,P86,Electronics,695.25,3,True,2085.75,2022,7,1,3,3
T2143,C54,2022-11-12,P50,Clothing,337.11,5,True,1685.5500000000002,2022,11,5,4,4
T2144,C47,2022-10-29,P6,Home,671.06,5,False,3355.2999999999997,2022,10,5,4,4
T2145,C727,2023-07-02,P50,Electronics,668.8,2,False,1337.6,2023,7,6,3,3
T2146,C689,2023-12-17,P80,Sports,808.49,4,False,3233.96,2023,12,6,4,1
T2147,C521,2022-09-25,P66,Home,108.49,3,False,325.46999999999997,2022,9,6,3,4
T2148,C99,2022-06-19,P1,Beauty,581.36,3,False,1744.08,2022,6,6,2,3
T2149,C20,2023-07-05,P57,Home,71.87,1,True,71.87,2023,7,2,3,3
T2150,C890,2023-03-31,P30,Electronics,184.19,5,False,920.95,2023,3,4,1,2
T2151,C753,2023-10-13,P58,Electronics,332.25,1,False,332.25,2023,10,4,4,4
T2152,C573,2022-10-19,P52,Sports,710.32,3,True,2130.96,2022,10,2,4,4
T2153,C891,2023-07-18,P37,Beauty,974.14,4,False,3896.56,2023,7,1,3,3
T2154,C490,2022-05-21,P48,Sports,349.1,4,False,1396.4,2022,5,5,2,2
T2155,C419,2022-05-26,P87,Beauty,525.93,1,False,525.93,2022,5,3,2,2
T2156,C690,2023-03-01,P1,Beauty,266.47,5,False,1332.3500000000001,2023,3,2,1,2
T2157,C850,2022-11-10,P19,Sports,678.73,2,False,1357.46,2022,11,3,4,4
T2158,C62,2022-07-03,P46,Home,372.92,4,False,1491.68,2022,7,6,3,3
T2159,C145,2023-10-26,P67,Clothing,486.78,2,False,973.56,2023,10,3,4,4
T2160,C216,2023-12-14,P2,Beauty,572.13,5,False,2860.65,2023,12,3,4,1
T2161,C3,2022-05-08,P56,Electronics,689.38,1,False,689.38,2022,5,6,2,2
T2162,C160,2022-10-14,P17,Sports,69.45,5,False,347.25,2022,10,4,4,4
T2163,C739,2022-09-10,P92,Home,559.35,3,False,1678.0500000000002,2022,9,5,3,4
T2164,C998,2023-12-01,P82,Beauty,436.85,5,False,2184.25,2023,12,4,4,1
T2165,C781,2023-01-21,P97,Home,142.43,1,False,142.43,2023,1,5,1,1
T2166,C120,2022-08-18,P79,Sports,215.96,1,True,215.96,2022,8,3,3,3
T2167,C893,2022-09-28,P22,Electronics,885.05,5,True,4425.25,2022,9,2,3,4
T2168,C89,2023-02-19,P27,Beauty,873.06,1,True,873.06,2023,2,6,1,1
T2169,C329,2022-07-17,P55,Beauty,43.0,3,False,129.0,2022,7,6,3,3
T2170,C580,2022-11-19,P32,Home,692.51,2,True,1385.02,2022,11,5,4,4
T2171,C910,2022-02-25,P60,Sports,558.65,5,True,2793.25,2022,2,4,1,1
T2172,C357,2022-07-22,P83,Clothing,940.42,1,True,940.42,2022,7,4,3,3
T2173,C610,2023-09-13,P28,Beauty,908.93,2,False,1817.86,2023,9,2,3,4
T2174,C267,2023-09-20,P28,Electronics,583.77,3,True,1751.31,2023,9,2,3,4
T2175,C617,2023-08-27,P74,Beauty,147.57,5,False,737.8499999999999,2023,8,6,3,3
T2176,C952,2022-05-18,P84,Beauty,465.22,1,False,465.22,2022,5,2,2,2
T2177,C323,2023-02-26,P25,Clothing,727.91,2,False,1455.82,2023,2,6,1,1
T2178,C635,2022-02-26,P85,Clothing,952.22,3,False,2856.66,2022,2,5,1,1
T2179,C988,2023-07-16,P78,Sports,370.19,4,True,1480.76,2023,7,6,3,3
T2180,C541,2022-03-12,P86,Beauty,786.82,1,False,786.82,2022,3,5,1,2
T2181,C649,2023-08-17,P26,Beauty,686.51,3,False,2059.5299999999997,2023,8,3,3,3
T2182,C195,2023-01-07,P75,Home,87.51,2,True,175.02,2023,1,5,1,1
T2183,C921,2023-09-09,P71,Home,562.4,5,False,2812.0,2023,9,5,3,4
T2184,C738,2023-08-23,P17,Electronics,191.67,2,False,383.34,2023,8,2,3,3
T2185,C332,2023-05-29,P82,Electronics,686.71,5,False,3433.55,2023,5,0,2,2
T2186,C170,2022-03-25,P7,Home,613.98,3,True,1841.94,2022,3,4,1,2
T2187,C521,2022-02-12,P56,Electronics,973.32,3,False,2919.96,2022,2,5,1,1
T2188,C463,2023-10-28,P64,Beauty,936.03,2,False,1872.06,2023,10,5,4,4
T2189,C40,2023-08-29,P20,Clothing,19.28,2,False,38.56,2023,8,1,3,3
T2190,C537,2022-05-13,P38,Beauty,89.23,5,False,446.15000000000003,2022,5,4,2,2
T2191,C261,2023-01-30,P75,Home,771.44,1,False,771.44,2023,1,0,1,1
T2192,C395,2022-03-06,P58,Sports,688.79,2,True,1377.58,2022,3,6,1,2
T2193,C955,2022-10-17,P16,Sports,802.94,1,False,802.94,2022,10,0,4,4
T2194,C226,2023-01-11,P51,Home,274.15,1,False,274.15,2023,1,2,1,1
T2195,C984,2023-04-12,P27,Beauty,850.83,1,True,850.83,2023,4,2,2,2
T2196,C124,2022-08-01,P51,Electronics,448.0,3,True,1344.0,2022,8,0,3,3
T2197,C975,2022-05-28,P75,Electronics,269.29,3,True,807.8700000000001,2022,5,5,2,2
T2198,C38,2023-07-27,P16,Sports,20.5,1,True,20.5,2023,7,3,3,3
T2199,C328,2023-04-16,P87,Home,872.65,1,True,872.65,2023,4,6,2,2
T2200,C251,2022-05-29,P60,Home,539.99,3,False,1619.97,2022,5,6,2,2
T2201,C901,2022-03-29,P76,Clothing,975.63,5,False,4878.15,2022,3,1,1,2
T2202,C176,2022-11-20,P40,Sports,717.53,4,True,2870.12,2022,11,6,4,4
T2203,C602,2023-01-31,P67,Home,89.61,2,False,179.22,2023,1,1,1,1
T2204,C914,2023-02-08,P2,Clothing,592.31,1,False,592.31,2023,2,2,1,1
T2205,C454,2022-03-23,P48,Electronics,26.95,3,True,80.85,2022,3,2,1,2
T2206,C37,2023-10-03,P52,Sports,562.2,1,True,562.2,2023,10,1,4,4
T2207,C316,2022-10-13,P24,Sports,356.7,1,True,356.7,2022,10,3,4,4
T2208,C688,2023-01-17,P93,Home,646.86,1,False,646.86,2023,1,1,1,1
T2209,C973,2022-09-27,P98,Home,546.16,1,False,546.16,2022,9,1,3,4
T2210,C796,2022-10-19,P84,Beauty,268.74,5,True,1343.7,2022,10,2,4,4
T2211,C965,2023-03-29,P82,Electronics,170.73,2,True,341.46,2023,3,2,1,2
T2212,C973,2023-12-16,P78,Electronics,410.66,2,False,821.32,2023,12,5,4,1
T2213,C593,2022-01-24,P82,Clothing,986.97,3,False,2960.91,2022,1,0,1,1
T2214,C114,2022-11-07,P2,Clothing,441.34,5,False,2206.7,2022,11,0,4,4
T2215,C40,2023-04-06,P65,Beauty,751.3,5,False,3756.5,2023,4,3,2,2
T2216,C301,2022-07-27,P20,Electronics,66.4,2,True,132.8,2022,7,2,3,3
T2217,C224,2023-12-18,P34,Clothing,385.08,3,False,1155.24,2023,12,0,4,1
T2218,C318,2023-10-26,P41,Electronics,584.52,5,False,2922.6,2023,10,3,4,4
T2219,C349,2023-03-14,P41,Electronics,753.68,3,False,2261.04,2023,3,1,1,2
T2220,C115,2023-06-22,P75,Clothing,533.1,2,False,1066.2,2023,6,3,2,3
T2221,C698,2023-12-07,P91,Home,520.14,1,False,520.14,2023,12,3,4,1
T2222,C323,2022-12-02,P23,Home,766.27,5,True,3831.35,2022,12,4,4,1
T2223,C568,2023-02-26,P38,Clothing,320.15,3,True,960.4499999999999,2023,2,6,1,1
T2224,C40,2022-11-17,P44,Beauty,99.7,1,False,99.7,2022,11,3,4,4
T2225,C866,2023-05-12,P67,Sports,353.68,2,False,707.36,2023,5,4,2,2
T2226,C40,2023-08-10,P62,Electronics,167.41,4,True,669.64,2023,8,3,3,3
T2227,C859,2022-06-12,P12,Sports,966.28,5,False,4831.4,2022,6,6,2,3
T2228,C973,2023-06-25,P30,Clothing,581.74,5,False,2908.7,2023,6,6,2,3
T2229,C749,2022-06-14,P95,Electronics,452.13,3,True,1356.3899999999999,2022,6,1,2,3
T2230,C289,2023-11-29,P87,Sports,912.93,2,False,1825.86,2023,11,2,4,4
T2231,C262,2023-07-20,P65,Home,901.36,2,True,1802.72,2023,7,3,3,3
T2232,C216,2022-10-22,P41,Beauty,421.54,5,False,2107.7000000000003,2022,10,5,4,4
T2233,C147,2022-02-11,P20,Sports,875.98,5,False,4379.9,2022,2,4,1,1
T2234,C336,2022-10-12,P6,Beauty,73.39,3,False,220.17000000000002,2022,10,2,4,4
T2235,C168,2023-01-22,P75,Home,886.86,3,True,2660.58,2023,1,6,1,1
T2236,C92,2022-05-18,P99,Sports,317.48,4,False,1269.92,2022,5,2,2,2
T2237,C353,2022-07-06,P4,Clothing,569.47,1,True,569.47,2022,7,2,3,3
T2238,C571,2023-12-17,P93,Electronics,276.99,3,False,830.97,2023,12,6,4,1
T2239,C571,2023-03-07,P10,Home,984.95,1,False,984.95,2023,3,1,1,2
T2240,C816,2023-07-08,P51,Beauty,81.06,5,False,405.3,2023,7,5,3,3
T2241,C681,2023-02-20,P93,Beauty,452.49,4,False,1809.96,2023,2,0,1,1
T2242,C781,2023-03-02,P38,Home,624.78,4,False,2499.12,2023,3,3,1,2
T2243,C363,2023-02-20,P1,Clothing,619.46,4,True,2477.84,2023,2,0,1,1
T2244,C557,2022-01-26,P8,Clothing,741.37,2,False,1482.74,2022,1,2,1,1
T2245,C345,2023-01-06,P81,Beauty,727.17,5,True,3635.85,2023,1,4,1,1
T2246,C693,2023-01-20,P83,Home,795.21,2,True,1590.42,2023,1,4,1,1
T2247,C170,2022-02-25,P63,Home,241.94,2,False,483.88,2022,2,4,1,1
T2248,C356,2022-09-10,P33,Electronics,376.8,4,False,1507.2,2022,9,5,3,4
T2249,C191,2023-09-26,P15,Beauty,388.21,2,True,776.42,2023,9,1,3,4
T2250,C667,2022-04-16,P31,Clothing,956.28,5,False,4781.4,2022,4,5,2,2
T2251,C422,2022-05-10,P21,Sports,415.22,5,False,2076.1000000000004,2022,5,1,2,2
T2252,C700,2023-11-01,P3,Clothing,229.65,2,False,459.3,2023,11,2,4,4
T2253,C7,2023-01-11,P66,Clothing,636.02,5,False,3180.1,2023,1,2,1,1
T2254,C133,2022-11-04,P35,Sports,432.99,1,False,432.99,2022,11,4,4,4
T2255,C747,2022-04-01,P41,Beauty,257.58,2,False,515.16,2022,4,4,2,2
T2256,C557,2023-01-28,P59,Electronics,717.98,4,False,2871.92,2023,1,5,1,1
T2257,C826,2023-06-18,P16,Clothing,200.01,4,True,800.04,2023,6,6,2,3
T2258,C761,2022-04-20,P56,Clothing,637.02,5,False,3185.1,2022,4,2,2,2
T2259,C31,2023-07-15,P45,Beauty,436.23,5,False,2181.15,2023,7,5,3,3
T2260,C535,2023-10-03,P59,Beauty,325.98,4,False,1303.92,2023,10,1,4,4
T2261,C426,2023-08-08,P50,Home,946.52,1,False,946.52,2023,8,1,3,3
T2262,C394,2022-12-06,P85,Beauty,331.16,4,True,1324.64,2022,12,1,4,1
T2263,C672,2023-07-19,P12,Beauty,354.03,2,False,708.06,2023,7,2,3,3
T2264,C363,2022-12-22,P92,Clothing,871.93,4,True,3487.72,2022,12,3,4,1
T2265,C437,2022-06-17,P12,Electronics,137.75,3,False,413.25,2022,6,4,2,3
T2266,C670,2023-07-11,P33,Clothing,116.99,1,False,116.99,2023,7,1,3,3
T2267,C551,2023-03-28,P84,Beauty,289.88,1,False,289.88,2023,3,1,1,2
T2268,C927,2022-04-15,P49,Home,595.72,4,False,2382.88,2022,4,4,2,2
T2269,C82,2022-05-30,P21,Electronics,390.46,3,False,1171.3799999999999,2022,5,0,2,2
T2270,C356,2022-05-26,P60,Home,612.47,2,True,1224.94,2022,5,3,2,2
T2271,C258,2023-12-17,P52,Sports,168.15,4,True,672.6,2023,12,6,4,1
T2272,C718,2022-10-26,P54,Home,268.84,2,False,537.68,2022,10,2,4,4
T2273,C589,2022-06-16,P39,Home,569.51,3,False,1708.53,2022,6,3,2,3
T2274,C989,2023-12-14,P49,Beauty,224.98,4,False,899.92,2023,12,3,4,1
T2275,C524,2023-10-08,P64,Beauty,428.58,4,True,1714.32,2023,10,6,4,4
T2276,C295,2023-12-24,P100,Beauty,576.92,2,False,1153.84,2023,12,6,4,1
T2277,C962,2022-02-17,P86,Beauty,973.91,4,False,3895.64,2022,2,3,1,1
T2278,C224,2023-09-30,P26,Beauty,89.09,3,True,267.27,2023,9,5,3,4
T2279,C525,2022-08-27,P71,Home,465.81,4,False,1863.24,2022,8,5,3,3
T2280,C46,2022-01-07,P7,Sports,402.31,5,False,2011.55,2022,1,4,1,1
T2281,C667,2023-04-09,P72,Beauty,826.0,3,False,2478.0,2023,4,6,2,2
T2282,C113,2023-03-29,P62,Sports,901.29,1,False,901.29,2023,3,2,1,2
T2283,C233,2023-01-06,P90,Sports,907.94,2,False,1815.88,2023,1,4,1,1
T2284,C17,2023-07-03,P88,Clothing,381.39,3,False,1144.17,2023,7,0,3,3
T2285,C360,2023-05-02,P24,Clothing,311.61,1,True,311.61,2023,5,1,2,2
T2286,C223,2022-07-30,P40,Electronics,454.65,1,False,454.65,2022,7,5,3,3
T2287,C866,2022-06-14,P76,Clothing,350.55,3,False,1051.65,2022,6,1,2,3
T2288,C700,2022-05-05,P47,Beauty,721.66,1,False,721.66,2022,5,3,2,2
T2289,C448,2022-12-03,P8,Sports,221.44,1,True,221.44,2022,12,5,4,1
T2290,C856,2022-07-11,P54,Electronics,662.1,5,True,3310.5,2022,7,0,3,3
T2291,C365,2023-12-31,P9,Clothing,927.72,4,True,3710.88,2023,12,6,4,1
T2292,C675,2022-08-02,P3,Home,287.11,5,False,1435.5500000000002,2022,8,1,3,3
T2293,C326,2023-07-28,P54,Electronics,680.12,4,False,2720.48,2023,7,4,3,3
T2294,C467,2022-11-24,P21,Beauty,152.13,1,True,152.13,2022,11,3,4,4
T2295,C414,2023-01-16,P95,Sports,130.17,4,True,520.68,2023,1,0,1,1
T2296,C455,2023-11-04,P48,Beauty,124.49,5,False,622.4499999999999,2023,11,5,4,4
T2297,C586,2023-08-01,P47,Beauty,147.14,2,False,294.28,2023,8,1,3,3
T2298,C233,2022-08-27,P88,Home,224.0,2,False,448.0,2022,8,5,3,3
T2299,C224,2023-06-16,P68,Home,567.2,4,True,2268.8,2023,6,4,2,3
T2300,C994,2023-12-01,P84,Sports,769.32,2,False,1538.64,2023,12,4,4,1
T2301,C831,2022-03-23,P63,Clothing,135.59,3,False,406.77,2022,3,2,1,2
T2302,C412,2022-12-29,P16,Beauty,871.31,2,True,1742.62,2022,12,3,4,1
T2303,C572,2023-05-20,P74,Clothing,844.29,4,True,3377.16,2023,5,5,2,2
T2304,C335,2022-07-21,P90,Sports,730.11,1,True,730.11,2022,7,3,3,3
T2305,C222,2023-05-19,P93,Beauty,431.71,5,True,2158.5499999999997,2023,5,4,2,2
T2306,C37,2023-10-06,P5,Clothing,11.54,2,False,23.08,2023,10,4,4,4
T2307,C989,2022-02-06,P11,Beauty,737.42,4,False,2949.68,2022,2,6,1,1
T2308,C278,2023-10-06,P29,Home,880.2,5,False,4401.0,2023,10,4,4,4
T2309,C196,2023-08-12,P79,Home,341.93,3,False,1025.79,2023,8,5,3,3
T2310,C916,2023-08-24,P70,Electronics,720.81,1,False,720.81,2023,8,3,3,3
T2311,C864,2023-02-06,P48,Sports,71.43,5,False,357.15000000000003,2023,2,0,1,1
T2312,C484,2023-12-07,P15,Clothing,712.4,5,True,3562.0,2023,12,3,4,1
T2313,C242,2022-06-25,P84,Beauty,77.63,4,False,310.52,2022,6,5,2,3
T2314,C324,2023-06-29,P34,Electronics,591.31,3,False,1773.9299999999998,2023,6,3,2,3
T2315,C731,2023-07-24,P60,Sports,601.58,2,True,1203.16,2023,7,0,3,3
T2316,C192,2023-04-12,P62,Sports,309.13,3,False,927.39,2023,4,2,2,2
T2317,C17,2022-07-20,P2,Sports,88.33,1,False,88.33,2022,7,2,3,3
T2318,C524,2023-06-24,P80,Clothing,949.84,2,False,1899.68,2023,6,5,2,3
T2319,C918,2023-07-01,P19,Home,540.22,3,False,1620.66,2023,7,5,3,3
T2320,C401,2023-09-29,P98,Electronics,583.96,1,False,583.96,2023,9,4,3,4
T2321,C906,2023-01-29,P49,Clothing,618.87,5,True,3094.35,2023,1,6,1,1
T2322,C886,2022-02-11,P78,Beauty,892.14,5,False,4460.7,2022,2,4,1,1
T2323,C705,2023-08-20,P88,Clothing,69.65,5,False,348.25,2023,8,6,3,3
T2324,C22,2023-01-28,P28,Beauty,894.35,5,True,4471.75,2023,1,5,1,1
T2325,C474,2023-12-01,P48,Beauty,247.28,2,False,494.56,2023,12,4,4,1
T2326,C120,2023-09-15,P96,Sports,87.17,5,False,435.85,2023,9,4,3,4
T2327,C210,2023-03-17,P37,Clothing,660.69,2,True,1321.38,2023,3,4,1,2
T2328,C306,2023-09-09,P74,Home,977.21,2,False,1954.42,2023,9,5,3,4
T2329,C270,2023-05-21,P49,Beauty,66.67,3,False,200.01,2023,5,6,2,2
T2330,C704,2022-11-16,P48,Sports,431.86,5,False,2159.3,2022,11,2,4,4
T2331,C687,2023-07-07,P73,Home,534.49,4,False,2137.96,2023,7,4,3,3
T2332,C285,2022-08-03,P88,Clothing,259.6,5,False,1298.0,2022,8,2,3,3
T2333,C716,2022-03-12,P100,Home,983.04,4,True,3932.16,2022,3,5,1,2
T2334,C676,2023-07-22,P29,Clothing,644.55,5,True,3222.75,2023,7,5,3,3
T2335,C763,2022-08-24,P60,Beauty,845.91,2,False,1691.82,2022,8,2,3,3
T2336,C227,2022-10-08,P29,Electronics,421.62,5,False,2108.1,2022,10,5,4,4
T2337,C948,2023-09-09,P58,Electronics,360.42,5,True,1802.1000000000001,2023,9,5,3,4
T2338,C381,2022-06-11,P48,Beauty,557.63,5,False,2788.15,2022,6,5,2,3
T2339,C460,2022-07-10,P23,Home,440.93,5,False,2204.65,2022,7,6,3,3
T2340,C7,2022-01-09,P27,Clothing,717.8,3,False,2153.3999999999996,2022,1,6,1,1
T2341,C29,2022-03-01,P95,Electronics,273.16,3,False,819.48,2022,3,1,1,2
T2342,C907,2022-08-13,P7,Clothing,455.1,2,False,910.2,2022,8,5,3,3
T2343,C33,2023-12-01,P49,Beauty,896.18,2,True,1792.36,2023,12,4,4,1
T2344,C646,2023-08-05,P54,Home,758.55,4,False,3034.2,2023,8,5,3,3
T2345,C879,2022-10-14,P68,Clothing,176.39,2,True,352.78,2022,10,4,4,4
T2346,C79,2022-06-18,P78,Home,888.0,3,False,2664.0,2022,6,5,2,3
T2347,C928,2022-03-03,P42,Electronics,593.13,2,False,1186.26,2022,3,3,1,2
T2348,C947,2022-12-15,P74,Clothing,682.49,4,False,2729.96,2022,12,3,4,1
T2349,C459,2023-03-18,P59,Sports,301.31,4,False,1205.24,2023,3,5,1,2
T2350,C570,2022-01-14,P44,Electronics,447.13,3,True,1341.3899999999999,2022,1,4,1,1
T2351,C983,2022-06-13,P98,Home,808.74,2,False,1617.48,2022,6,0,2,3
T2352,C538,2023-02-24,P26,Beauty,337.37,4,False,1349.48,2023,2,4,1,1
T2353,C482,2023-06-04,P23,Sports,173.41,2,True,346.82,2023,6,6,2,3
T2354,C430,2023-10-28,P73,Clothing,384.52,2,False,769.04,2023,10,5,4,4
T2355,C738,2023-07-02,P8,Electronics,78.53,3,False,235.59,2023,7,6,3,3
T2356,C285,2023-07-14,P53,Clothing,720.68,3,False,2162.04,2023,7,4,3,3
T2357,C516,2023-08-20,P14,Clothing,156.27,2,False,312.54,2023,8,6,3,3
T2358,C977,2022-01-28,P71,Sports,292.27,5,False,1461.35,2022,1,4,1,1
T2359,C99,2023-12-09,P7,Sports,882.27,5,False,4411.35,2023,12,5,4,1
T2360,C397,2023-03-22,P9,Sports,545.09,1,False,545.09,2023,3,2,1,2
T2361,C489,2022-07-27,P3,Sports,328.13,1,False,328.13,2022,7,2,3,3
T2362,C39,2023-04-15,P78,Beauty,552.19,1,True,552.19,2023,4,5,2,2
T2363,C271,2023-12-17,P17,Home,226.09,3,True,678.27,2023,12,6,4,1
T2364,C887,2022-04-14,P44,Sports,34.92,2,False,69.84,2022,4,3,2,2
T2365,C797,2023-03-02,P86,Electronics,607.7,4,False,2430.8,2023,3,3,1,2
T2366,C157,2022-04-11,P46,Clothing,716.98,2,False,1433.96,2022,4,0,2,2
T2367,C75,2023-06-25,P90,Sports,880.98,2,True,1761.96,2023,6,6,2,3
T2368,C884,2023-10-01,P58,Electronics,774.16,1,False,774.16,2023,10,6,4,4
T2369,C800,2023-06-06,P28,Beauty,927.41,2,False,1854.82,2023,6,1,2,3
T2370,C130,2022-04-16,P14,Electronics,986.09,1,True,986.09,2022,4,5,2,2
T2371,C687,2023-11-10,P9,Electronics,747.49,2,False,1494.98,2023,11,4,4,4
T2372,C974,2022-10-04,P26,Beauty,869.24,4,True,3476.96,2022,10,1,4,4
T2373,C84,2022-03-06,P2,Beauty,676.99,5,True,3384.95,2022,3,6,1,2
T2374,C22,2022-07-07,P75,Clothing,179.23,5,False,896.15,2022,7,3,3,3
T2375,C459,2022-11-13,P81,Sports,189.89,3,False,569.67,2022,11,6,4,4
T2376,C539,2022-05-18,P34,Electronics,119.16,4,False,476.64,2022,5,2,2,2
T2377,C707,2022-12-09,P19,Home,943.54,2,False,1887.08,2022,12,4,4,1
T2378,C849,2022-04-15,P39,Home,676.02,4,True,2704.08,2022,4,4,2,2
T2379,C382,2023-06-30,P82,Clothing,792.01,2,False,1584.02,2023,6,4,2,3
T2380,C748,2023-01-15,P13,Home,337.85,4,False,1351.4,2023,1,6,1,1
T2381,C440,2022-04-20,P5,Clothing,465.82,4,True,1863.28,2022,4,2,2,2
T2382,C604,2023-06-29,P50,Sports,49.38,5,False,246.9,2023,6,3,2,3
T2383,C989,2022-12-20,P23,Clothing,890.12,4,True,3560.48,2022,12,1,4,1
T2384,C21,2022-11-13,P88,Beauty,854.47,3,True,2563.41,2022,11,6,4,4
T2385,C303,2022-09-23,P29,Beauty,786.96,2,False,1573.92,2022,9,4,3,4
T2386,C976,2023-11-25,P72,Beauty,67.72,1,False,67.72,2023,11,5,4,4
T2387,C869,2022-03-06,P26,Beauty,182.51,4,False,730.04,2022,3,6,1,2
T2388,C955,2022-11-29,P79,Beauty,340.83,1,False,340.83,2022,11,1,4,4
T2389,C84,2023-05-28,P57,Beauty,270.43,5,True,1352.15,2023,5,6,2,2
T2390,C774,2022-05-13,P1,Beauty,840.08,1,False,840.08,2022,5,4,2,2
T2391,C659,2023-08-15,P28,Beauty,202.89,3,False,608.67,2023,8,1,3,3
T2392,C953,2023-06-24,P62,Beauty,536.8,3,False,1610.3999999999999,2023,6,5,2,3
T2393,C453,2023-06-19,P47,Sports,575.67,5,False,2878.35,2023,6,0,2,3
T2394,C387,2023-05-11,P78,Beauty,430.76,3,True,1292.28,2023,5,3,2,2
T2395,C507,2023-09-13,P98,Clothing,248.28,2,False,496.56,2023,9,2,3,4
T2396,C257,2023-09-11,P59,Sports,960.69,3,False,2882.07,2023,9,0,3,4
T2397,C570,2023-10-19,P31,Home,419.27,4,False,1677.08,2023,10,3,4,4
T2398,C892,2023-01-04,P70,Electronics,730.04,3,False,2190.12,2023,1,2,1,1
T2399,C934,2023-10-13,P49,Sports,192.21,2,False,384.42,2023,10,4,4,4
T2400,C527,2022-04-09,P5,Beauty,824.58,5,True,4122.900000000001,2022,4,5,2,2
T2401,C162,2022-11-13,P31,Sports,223.73,3,False,671.1899999999999,2022,11,6,4,4
T2402,C957,2022-05-03,P37,Electronics,678.55,2,False,1357.1,2022,5,1,2,2
T2403,C163,2022-11-16,P79,Electronics,511.43,4,False,2045.72,2022,11,2,4,4
T2404,C832,2023-08-16,P15,Beauty,155.09,1,False,155.09,2023,8,2,3,3
T2405,C793,2023-05-10,P52,Beauty,34.7,1,False,34.7,2023,5,2,2,2
T2406,C792,2023-04-02,P69,Clothing,931.44,5,True,4657.200000000001,2023,4,6,2,2
